"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Netherlands","NLD","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.46905","","","","","","","","","","58.46905","","","","","","","","","","","","","","","",
"Netherlands","NLD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3450","3465","3480","3495","3510","3525","3540","3555","3570","3585","3600","3610","3620","3630","3640","3650","3650","3650","3650","3650","3650","3650","3650","","","",
"Netherlands","NLD","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2191943127962","10.2636255924171","10.3080568720379","10.3524881516588","10.3969194312796","10.4413507109005","10.4857819905213","10.5302132701422","10.574644549763","10.6190758293839","10.6635071090047","10.6931279620853","10.7227488151659","10.7523696682464","10.781990521327","10.8116113744076","10.8590047393365","10.9063981042654","10.9537914691943","11.0109694633857","11.0584049807293","11.079478054567","11.0972716488731","11.1315711315711","","",
"Netherlands","NLD","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5516088591726","","","","","","","","",
"Netherlands","NLD","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","","","","778","","778","",
"Netherlands","NLD","Land area (sq. km)","AG.LND.TOTL.K2","","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33730","33730","33720","33720","33670","33670","",
"Netherlands","NLD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","625","724.63768115942","821.917808219178","917.822838847385","1012.93103448276","1137.1237458194","1264.60481099656","1373.84259259259","1502.95857988166","1641.90533980583","1818.18181818182","1888.88888888889","1959.2641261498","2017.06036745407","2062.30566534914","2080.62418725618","2116.12903225806","2153.84615384615","2203.27388535032","2253.16455696203","2258.88324873096","2278.48101265823","2284.64419475655","2242.17870257038","2220.01210653753","2169.43127962085","2123.69337979094","2101.26582278481","2082.76255707763","2073.12855517634","2065.83427922815","2029.3122886133","2006.76437429538","1988.70056497175","1956.87074829932","1865.9217877095","1786.90344062153","1710.81677704194","1635.99562363238","1631.86813186813","1629.83425414365","1599.34497816594","1605.96026490066","1281.59645232816","1301.5301530153","","","","","","","","","","",
"Netherlands","NLD","Cereal production (metric tons)","AG.PRD.CREL.MT","","1926025","2178426","1947084","2115764","1779071","1623393","1840765","1653767","1617120","1363046","1511483","1318841","1359171","1313654","1092959","1147603","1121220","1360650","1285000","1275159","1274867","1379392","1309118","1407092","1132319","1263482","1105446","1221241","1367961","1388200","1339247","1349658","1466100","1354800","1504900","1659400","1450290","1497400","1367600","1732100","1671600","1740485","1819713","1823085","1775175","1674669","1547600","1963010","1994422","1803153","1609679","1730981","1810663","","",
"Netherlands","NLD","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","48.39","48.43","47.62","56.81","46.76","50.6","59.74","58.93","58.69","63.6","64.87","61.32","64.51","66","59.83","59.88","64.1","69.91","68.99","68.62","69.76","75.13","66.74","76.61","76.77","80.96","82.88","80.71","86.21","90.18","86.61","99.12","98.78","93.05","96.85","100.97","96.29","84","104.37","103.93","95.69","98.68","96.02","105.75","99.06","95.19","100.05","102.55","106.48","104.56","112.6","104.69","108.62","","",
"Netherlands","NLD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.82","47.02","47.18","48.52","47.75","49.32","54.26","56.43","57.27","62.7","65.37","65.04","67.74","73.21","73.45","75.07","76.59","81.82","84.64","86.95","90.5","93.59","93.07","97.11","97.17","101.22","100.22","99.93","98.53","103.43","101.98","109.14","107.8","105.7","105.9","107.14","98.14","100.18","105.96","104.71","100.24","99.04","95.29","100.45","99.41","100.13","103.07","105.34","109.22","112.27","114.31","111.06","113.41","","",
"Netherlands","NLD","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","45.09","47.66","48.29","45.98","48.36","49.43","52.84","55.98","57.1","62.64","65.19","65.74","68.29","75.03","76.99","78.99","80.43","85.33","89.65","92.97","96.83","99.12","102.41","104.55","105.76","108.23","106.3","106.57","101.9","106.27","105.88","111.74","110.22","109.46","109.06","110.63","98.58","106.54","107.7","107.35","103.1","99.9","95.42","98.71","99.8","101.49","103.23","106.06","109.8","114.44","114.03","113.03","114.8","","",
"Netherlands","NLD","Surface area (sq. km)","AG.SRF.TOTL.K2","","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41530","41540","41540","41540","41540","41540","41540","41500","41500","41500","41500","",
"Netherlands","NLD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3691.386","4277.429","3986.863","4395.781","3673.421","3513.602","4206.53","3938.957","3981.162","3768.381","4320.486","3982.489","4640.076","5042.392","4472.65","4779.907","4768.47","5797.92","5402.724","5689.195","5975.864","6740.941","6351.55","7188.87","6174.074","7419.852","6268.015","6193.974","6750.563","6990.07","7063.39","7459.229","7998.363","7164.463","7769.231","8292.854","7176.101","7307.028","7469.795","7905.523","7280.488","7690.712","8324.472","8410.887","8200.067","7854.183","7289.684","8332.279","9032.872","8569.345","7800.76","8545.016","8652.53","","",
"Netherlands","NLD","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5833207596033","28.2879610415567","29.4664293960344","29.983821951521","30.8643069274865","30.9897998771203","32.2562887970523","33.4047970097572","34.3417684001242","35.8170225879564","",
"Netherlands","NLD","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1219654323546","66.1763639629249","66.232504525171","66.0372600636517","66.1472974231943","64.5601732311777","65.8491275703766","65.649512025113","66.7265089751432","67.9983775222981","",
"Netherlands","NLD","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195092000000","224013000000","340062000000","328763000000","254248000000","288614000000","317553000000","276907000000","291275000000","248738000000","",
"Netherlands","NLD","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391931000000","440776000000","521509000000","595434000000","485772000000","532193000000","615499000000","599726000000","619361000000","629414000000","",
"Netherlands","NLD","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98137201732576","3.9793253615334","3.98021749894829","3.97795210635692","3.97972415564598","4.3872051952881","3.91977260884811","3.82086117956039","4.0301979622577","3.73226922326881","",
"Netherlands","NLD","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290579000000","332832000000","393146000000","450112000000","348152000000","397725000000","464348000000","455419000000","467331000000","469423000000","",
"Netherlands","NLD","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101352000000","107943000000","128362000000","145322000000","137620000000","134468000000","151151000000","144308000000","152031000000","159991000000","",
"Netherlands","NLD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25317836531","26980556449","32115799085","36255944037","34389660658","32827958712","36637804206","36150061118","38152219489","45785716607","",
"Netherlands","NLD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","587023000000","664789000000","861571000000","924197000000","740020000000","820807000000","933052000000","876633000000","910636000000","878152000000","",
"Netherlands","NLD","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3546793639987","16.3290279295554","16.3278614987302","16.3565711296294","16.3393074400523","16.8933124847547","16.5108716594664","16.8942071063281","15.8542976471904","14.8997102599521","",
"Netherlands","NLD","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5404942122504","13.5144535319567","13.4594980983469","13.6283061676828","13.5360841563726","14.1624529486569","13.721839559778","13.6360877622862","13.3886683110681","13.3693782969042","",
"Netherlands","NLD","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2959074355445","72.0121992638274","71.0626676884947","29.0899159682272","16.353379505781","22.8946560002027","41.5582740551445","28.7141462444114","65.3200752749712","-5.91009484878206","",
"Netherlands","NLD","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14226134578","17287179731","20457797319","18116034047","16595557798","17058081626","18556811622","17291557162","19591550153","18995585166","",
"Netherlands","NLD","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","181215469.4","243088134.8","308894805.9","402334350.6","467887573.2","478802337.6","507218383.8","543714599.6","666613037.1","763429077.1","970156738.3","884096984.9","872030090.3","736433776.9","647414856","657619140.6","885802612.3","1245937622","1162909790","1193692749","1392506714","1415970459","2108776855","2277322021","2512472168","2802246582","4260394043","3177450928","2815199951","3271591064","3121938477","2850085205","2889793213","4238754395","5031712402","4547077050.31577","6076165482.11433","10085931056.9204","12695956234.4029","11662470564.3555","9397957103.48028","10246049081.7824","9575985068.31177","9806856005.72321","9945300148.39393","",
"Netherlands","NLD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41599794168","57169549636","50059375947","38955755317","50018797925","61820416313","81319683945","89545688668","94974054807","94993861626","",
"Netherlands","NLD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13083627478447","7.86755937633468","5.96356966913615","4.16092517165667","5.83015363319218","7.39089903538096","9.09919767657595","10.8023442914378","10.9902146577755","10.8031131926605","",
"Netherlands","NLD","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32354754082","52905155797","31918431378","33932193249","64157066115","51445475344","69380482327","59820442466","78861609953","96086464458","",
"Netherlands","NLD","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-300239931.8","14733768454","-2023640609","-23699375445","-3431740071","3395121862","17057548912","21176274145","15441409162","10602943638","",
"Netherlands","NLD","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54438192374","58245693005","71352078146","77910546476","64528400450","70320008925","76167271412","79761960754","94954813151","100214000000","",
"Netherlands","NLD","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63194389317","68577872386","80729399773","87837254655","74974151723","80046089873","90195106331","91469564558","102245000000","105250000000","",
"Netherlands","NLD","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9328025127","-2154956865","-2559895571","-3638712041","13470524329","-6252090621","-12460038072","-17852144392","-16964412106","1792770956","",
"Netherlands","NLD","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56654578521","148140000000","-137496000000","77155323458","44369432327","75769696494","39568402457","-1729671274","39025797022","-16091290399","",
"Netherlands","NLD","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-52670319392","-88374302096","115233000000","-92093003760","8390721957","-51567192510","-1562922934","74358152947","20694946178","79912814522","",
"Netherlands","NLD","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1789659333","780305878.6","-1409048062","847093566.4","6958797180","493369495.2","3264529560","2767356261","-127820958.1","","",
"Netherlands","NLD","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","-87016574.5226565","-68232044.1495117","-55248618.7445438","-36187845.2776762","-84465190.9418803","-157303835.177967","-139569497.880791","-353611454.521989","-697069016.371528","-348982098.07493","-617212896.655486","-841552057.457542","-752487223.789313","-1148122519.18978","-1441510793.73553","-1305165857.59864","-979412351.856026","-1057620071.51518","-1069155780.61715","-1685714687.36054","-2052455914.79597","-1871273811.8063","-1938819680.45562","-2942789907.93793","-4130279902.84499","-4355494069.32994","-4500780307.32699","-5277128733.48356","-6433636136.09252","-6769995314.46193","-6119719107.38062","-7181891087.8077","-6353957877.01388","-6218510982.15595","-6739105079.01758","-6540330232.09679","-7215687775.6791","-10433320006.1845","-12539377588","-15809911823","-19269061590","-15258298459","-11079222676","-11893423328","-11906484046","-11392546231","-15422167506","-15821634576","",
"Netherlands","NLD","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81726097","-2110638921","-15585156828","-1385090986","667743861.4","-4122824489","520836453.7","-11874352686","851967253.3","-700288753.8","",
"Netherlands","NLD","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32503244740","34247342079","41741552546","47530963576","44628605379","42729844371","48731148070","46063015971","51349734972","53153470178","",
"Netherlands","NLD","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1024087921313","35.0854581833747","35.0813569323864","35.1054053517486","35.0922786546098","34.254302342416","35.5380152781424","34.7383227533937","35.4772246593893","34.3025202013488","",
"Netherlands","NLD","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.971202829586","64.9730031422051","64.9781836048242","64.9119573702869","64.9735917077256","63.4662778233648","64.5769358334792","65.5406922353695","65.4634164005113","66.6613869793166","",
"Netherlands","NLD","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194792000000","238744000000","338035000000","305062000000","250817000000","292010000000","334609000000","298082000000","306717000000","259340000000","",
"Netherlands","NLD","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","446369000000","499021000000","592861000000","673345000000","550301000000","602513000000","691666000000","679488000000","714316000000","729627000000","",
"Netherlands","NLD","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08854744474885","6.07034511657695","6.06473191494726","6.09756997968906","6.08102078553175","7.9969711903674","6.64564763717511","5.4830592081448","5.42165383929805","4.46166147720306","",
"Netherlands","NLD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353773000000","401410000000","473876000000","537950000000","423126000000","477770000000","554542000000","546888000000","569576000000","574673000000","",
"Netherlands","NLD","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92595482357","97611215165","118985000000","135395000000","127175000000","124743000000","137124000000","132600000000","144740000000","154955000000","",
"Netherlands","NLD","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19418909248","20484481085","24977341596","28331130178","26680184758","24977786445","27663971932","28638597619","30816492904","36958570180","",
"Netherlands","NLD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641161000000","737765000000","930896000000","978407000000","801118000000","894523000000","1026275000000","977570000000","1021033000000","988967000000","",
"Netherlands","NLD","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4699211765995","19.458182348098","19.4516947816952","19.4835457742162","19.4622742889719","19.1972804542139","19.3744354832123","19.7298685844646","19.6144230261158","19.4017675615501","",
"Netherlands","NLD","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.47164536730445","9.49979057665182","9.50758051771232","9.50839198714871","9.48505073166896","9.34191831044628","9.4051312118958","9.24642749849171","9.50053403136659","9.47501376657739","",
"Netherlands","NLD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","632596684.625027","752897735.480258","754553458.333699","1118995448.40256","1103114453.63161","1232377357.41231","581098299.089075","605297449.113877","1082145422.5948","1715155179.12549","2278377890.29283","1799058373.12085","1227497017.75114","1357995933.68448","1716938277.23977","1504626364.02807","3129068297.9641","3029037166.55678","4781352995.57331","8559308808.21724","10675649732.6247","5623819474.59132","6186517513.00716","6380304064.2108","7126515355.23354","12206170578.6541","16604370594.2964","11033361089.8674","37618898706.316","41167755932.2744","63118802015.6062","51979626671.6359","25457149404.5176","20440751399.0478","4378639328.46771","209981017489.959","375135934195.319","734010312477.362","195192183842.959","95931335754.485","115729820336.761","331838461860.777","239754925928.956","309713156851.563","48224679326.886","",
"Netherlands","NLD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.67897191703528","1.71073617443852","1.397105471955","1.57773863418274","1.28075627009377","1.24520243139754","0.539175250151343","0.48270921534858","0.703283401897726","0.966958541914103","1.18258158002108","1.11025999669273","0.78455941979455","0.896443606375381","1.20846544129672","1.05952199648637","1.57795864779024","1.25208841880343","1.84916834154319","3.35607102811261","3.39699270103053","1.73939491802374","1.72648420493607","1.82796927244928","1.90400174248457","2.7335675133498","3.72542072026277","2.67670734926981","8.69849161101567","9.3144928184093","15.2901385542904","12.1853828866936","5.47031592600225","3.57441135165746","0.6730852475475","30.9462886725982","51.6254589247268","87.4425929911233","20.8487825342813","11.1816846643259","13.8360022223259","37.130785741916","28.9228358615358","35.8394098583342","5.48431930790685","",
"Netherlands","NLD","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
