2.480000000000000260e-02 3.448000000000000509e-01 4.880000000000000310e-02 1.848000000000000198e-01 8.000000000000001468e-04 8.000000000000001468e-04 8.000000000000001468e-04 8.000000000000001468e-04 8.000000000000001468e-04 1.288000000000000256e-01 8.000000000000001468e-04 4.880000000000000310e-02 8.000000000000001468e-04 8.000000000000001468e-04 1.680000000000000243e-02 1.680000000000000243e-02 2.480000000000000260e-02 8.000000000000001468e-04 1.208000000000000046e-01 3.280000000000000276e-02
2.269565217391304734e-01 8.782608695652174835e-02 8.695652173913044885e-04 3.226086956521739824e-01 1.052173913043478320e-01 9.565217391304349157e-03 4.434782608695652523e-02 1.573913043478261109e-01 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 9.565217391304349157e-03 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 8.695652173913044885e-04 2.695652173913043806e-02
5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 5.000000000000000104e-04 9.904999999999999361e-01
3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.125000000000000173e-03 3.437500000000000278e-02 3.125000000000000173e-03 3.125000000000000173e-03 9.093750000000000444e-01
4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 4.950495049504950555e-04 9.905940594059405857e-01
3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 3.030303030303030300e-03 9.424242424242424976e-01
6.097560975609756092e-04 6.097560975609756092e-04 6.707317073170732460e-03 6.097560975609756092e-04 6.097560975609756092e-04 3.176829268292682973e-01 6.097560975609756092e-04 1.280487804878048877e-02 6.097560975609756092e-04 4.329268292682926511e-02 6.097560975609756092e-04 1.530487804878048752e-01 2.384146341463414809e-01 6.097560975609756092e-04 8.597560975609755407e-02 1.286585365853658569e-01 6.097560975609756092e-04 6.097560975609756092e-04 6.707317073170732460e-03 6.097560975609756092e-04
1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 5.125000000000000666e-01 1.250000000000000416e-02 1.250000000000000416e-02 2.625000000000000666e-01 1.250000000000000416e-02
6.768292682926829729e-02 6.097560975609756092e-04 6.097560975609756092e-04 6.097560975609756092e-04 6.097560975609756092e-04 2.871951219512195452e-01 6.097560975609756092e-04 2.499999999999999792e-02 6.097560975609756092e-04 4.939024390243901969e-02 6.097560975609756092e-04 1.591463414634146367e-01 2.384146341463414809e-01 6.097560975609756092e-04 4.329268292682926511e-02 1.225609756097561093e-01 6.097560975609756092e-04 6.097560975609756092e-04 6.097560975609756092e-04 6.097560975609756092e-04
1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 1.250000000000000416e-02 5.125000000000000666e-01 1.250000000000000416e-02 1.250000000000000416e-02 2.625000000000000666e-01 1.250000000000000416e-02
1.406542056074766289e-01 8.457943925233644966e-02 4.672897196261682437e-04 1.126168224299065462e-01 7.523364485981308414e-02 6.588785046728971861e-02 3.317757009345793928e-02 4.672897196261682437e-04 4.719626168224298757e-02 4.672897196261682437e-04 4.672897196261682437e-04 4.672897196261682437e-04 4.672897196261682437e-04 4.672897196261682437e-04 3.785046728971962204e-02 1.499999999999999944e-01 5.140186915887850518e-03 4.672897196261682437e-04 1.593457943925233600e-01 8.457943925233644966e-02
4.566210045662101396e-04 5.022831050228311264e-03 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 5.255707762557078055e-01 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 6.894977168949772972e-02 4.566210045662101396e-04 3.246575342465753411e-01 6.894977168949772972e-02 4.566210045662101396e-04
2.274999999999999800e-01 1.275000000000000022e-01 2.750000000000000361e-02 2.500000000000000052e-03 2.500000000000000052e-03 2.750000000000000361e-02 2.500000000000000052e-03 2.500000000000000052e-03 1.774999999999999911e-01 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 7.749999999999999944e-02 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 3.024999999999999911e-01 2.500000000000000052e-03
2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.820512820512820207e-02 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 9.256410256410254611e-01 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03
1.359813084112149462e-01 8.925233644859813242e-02 4.672897196261682437e-04 1.126168224299065462e-01 7.990654205607476690e-02 2.383177570093457723e-02 9.813084112149532412e-03 4.672897196261682437e-04 6.121495327102803585e-02 4.672897196261682437e-04 9.813084112149532412e-03 4.672897196261682437e-04 4.672897196261682437e-04 1.448598130841121517e-02 1.448598130841121517e-02 1.266355140186916084e-01 5.140186915887850518e-03 1.915887850467289447e-02 2.060747663551401876e-01 8.925233644859813242e-02
4.566210045662101396e-04 2.328767123287671381e-02 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 5.392694063926941617e-01 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 4.566210045662101396e-04 8.264840182648403033e-02 4.566210045662101396e-04 3.063926940639269403e-01 4.155251141552511462e-02 4.566210045662101396e-04
2.774999999999999689e-01 1.774999999999999911e-01 7.749999999999999944e-02 2.750000000000000361e-02 2.500000000000000052e-03 2.750000000000000361e-02 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 1.024999999999999939e-01 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.500000000000000052e-03 2.774999999999999689e-01 2.500000000000000052e-03
2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 9.256410256410254611e-01 2.564102564102563667e-03 2.564102564102563667e-03 2.820512820512820207e-02 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03 2.564102564102563667e-03
5.076142131979696770e-04 1.375634517766497755e-01 5.076142131979696770e-04 8.172588832487311106e-02 4.619289340101523367e-02 5.076142131979696770e-04 5.076142131979696770e-04 5.076142131979696770e-04 6.142131979695432398e-02 5.076142131979696770e-04 5.076142131979696770e-04 2.187817258883249238e-01 5.076142131979696770e-04 5.076142131979696770e-04 5.583756345177666447e-03 5.076142131979696770e-04 5.076142131979696770e-04 1.065989847715736322e-02 4.269035532994924220e-01 5.583756345177666447e-03
2.040816326530612429e-03 2.244897959183673672e-02 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 8.367346938775509224e-02 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 8.591836734693877320e-01 2.040816326530612429e-03
3.373831775700934510e-01 1.691588785046728993e-01 9.345794392523364873e-04 2.252336448598130925e-01 5.700934579439251998e-02 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 1.028037383177570104e-02 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 1.878504672897196304e-01 9.345794392523364873e-04
4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03 9.130434782608692901e-02 4.347826086956520925e-03 9.130434782608692901e-02 4.347826086956520925e-03 4.347826086956520925e-03 1.782608695652173336e-01 3.086956521739129267e-01 4.347826086956520925e-03 2.652173913043477382e-01 4.347826086956520925e-03 4.347826086956520925e-03 4.347826086956520925e-03
2.019480519480519598e-01 7.207792207792207417e-02 5.909090909090908977e-02 6.493506493506493501e-04 8.506493506493506551e-02 1.564935064935064901e-01 1.759740259740259771e-01 5.259740259740259410e-02 6.493506493506493501e-04 7.857142857142856984e-02 2.662337662337662184e-02 6.493506493506493501e-04 5.259740259740259410e-02 6.493506493506493501e-04 6.493506493506493501e-04 7.142857142857143501e-03 6.493506493506493501e-04 7.142857142857143501e-03 6.493506493506493501e-04 2.012987012987012964e-02
5.076142131979696770e-04 8.680203045685280783e-02 5.583756345177666447e-03 1.071065989847715949e-01 8.172588832487311106e-02 5.076142131979696770e-04 5.076142131979696770e-04 5.076142131979696770e-04 2.588832487309645006e-02 5.076142131979696770e-04 5.076142131979696770e-04 1.883248730964467432e-01 5.076142131979696770e-04 5.076142131979696770e-04 2.081218274111675329e-02 5.076142131979696770e-04 2.588832487309645006e-02 5.076142131979696770e-04 4.522842639593909198e-01 5.076142131979696770e-04
2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 8.367346938775509224e-02 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 1.040816326530612235e-01 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 2.040816326530612429e-03 7.775510204081632626e-01 2.040816326530612429e-03
2.906542056074766234e-01 1.317757009345794372e-01 9.345794392523364873e-04 2.532710280373832168e-01 9.439252336448597513e-02 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 9.345794392523364873e-04 2.158878504672897269e-01 9.345794392523364873e-04
4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 9.130434782608695676e-02 4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 4.782608695652174058e-02 4.347826086956521792e-03 3.956521739130434701e-01 4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 4.347826086956521792e-03 4.782608695652174058e-02 4.347826086956521792e-03 3.521739130434782261e-01 4.347826086956521792e-03
1.824675324675324728e-01 5.259740259740259410e-02 5.259740259740259410e-02 7.142857142857143501e-03 1.370129870129870309e-01 1.045454545454545525e-01 1.370129870129870309e-01 4.610389610389609844e-02 6.493506493506493501e-04 1.110389610389610482e-01 1.363636363636363744e-02 2.662337662337662184e-02 1.045454545454545525e-01 6.493506493506493501e-04 6.493506493506493501e-04 6.493506493506493501e-04 6.493506493506493501e-04 6.493506493506493501e-04 2.012987012987012964e-02 6.493506493506493501e-04
2.040816326530611995e-03 4.285714285714285060e-02 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 6.551020408163265030e-01 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.673469387755101345e-01 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03
6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 5.126582278481012223e-02 1.462025316455696222e-01 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 3.487341772151899000e-01 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 5.126582278481012223e-02 6.329113924050633029e-04 3.803797468354430666e-01 6.329113924050633029e-04 6.329113924050633029e-04 1.329113924050632882e-02 6.329113924050633029e-04
2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 4.199999999999999567e-02 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 3.819999999999999507e-01 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.199999999999999872e-02 2.000000000000000042e-03 5.219999999999999085e-01 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03
2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 6.551020408163265030e-01 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03 3.081632653061224247e-01 2.040816326530611995e-03 2.040816326530611995e-03 2.040816326530611995e-03
6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 1.905063291139240667e-01 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 3.487341772151899000e-01 6.329113924050633029e-04 6.329113924050633029e-04 6.329113924050633029e-04 7.658227848101265001e-02 6.329113924050633029e-04 3.613924050632911222e-01 6.329113924050633029e-04 6.329113924050633029e-04 1.329113924050632882e-02 6.329113924050633029e-04
2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.199999999999999872e-02 5.619999999999999440e-01 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.199999999999999872e-02 2.819999999999999729e-01 4.199999999999999567e-02 2.000000000000000042e-03 4.199999999999999567e-02
3.333333333333333547e-03 3.333333333333333547e-03 1.366666666666666585e-01 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 7.000000000000000666e-02 3.333333333333333547e-03 7.000000000000000666e-02 3.333333333333333547e-03 3.333333333333333547e-03 1.366666666666666585e-01 3.333333333333333547e-03 5.366666666666667362e-01
3.937007874015749061e-04 2.838582677165354951e-01 3.937007874015749061e-04 3.937007874015749061e-04 4.216535433070867089e-01 8.267716535433072486e-03 1.185039370078740523e-01 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 1.539370078740157910e-01 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 3.937007874015749061e-04 8.267716535433072486e-03 3.937007874015749061e-04
9.009009009009010232e-04 6.396396396396396289e-02 9.909909909909912773e-03 9.909909909909912773e-03 2.171171171171171477e-01 3.693693693693694130e-02 9.099099099099100529e-02 9.009009009009010232e-04 5.495495495495495569e-02 9.009009009009010232e-04 1.090090090090090197e-01 1.990990990990991472e-01 1.270270270270270341e-01 9.009009009009010232e-04 9.009009009009010232e-04 1.891891891891892344e-02 9.009009009009010232e-04 5.495495495495495569e-02 9.009009009009010232e-04 9.009009009009010232e-04
3.333333333333333547e-03 3.333333333333333547e-03 3.666666666666666685e-02 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 2.033333333333333104e-01 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.333333333333333547e-03 3.666666666666666685e-02 3.333333333333333547e-03 3.333333333333333547e-03 6.700000000000000400e-01
3.937007874015748519e-04 2.484251968503937147e-01 3.937007874015748519e-04 3.937007874015748519e-04 4.295275590551180800e-01 2.007874015748031468e-02 1.263779527559055205e-01 3.937007874015748519e-04 3.937007874015748519e-04 3.937007874015748519e-04 3.937007874015748519e-04 1.657480314960629864e-01 3.937007874015748519e-04 3.937007874015748519e-04 3.937007874015748519e-04 3.937007874015748519e-04 3.937007874015748519e-04 4.330708661417322775e-03 3.937007874015748519e-04 3.937007874015748519e-04
9.009009009009010232e-04 8.198198198198199116e-02 9.009009009009010232e-04 1.270270270270270341e-01 1.630630630630630906e-01 5.495495495495495569e-02 3.693693693693694130e-02 9.009009009009010232e-04 9.009009009009010232e-04 9.009009009009010232e-04 1.630630630630630906e-01 2.711711711711712325e-01 5.495495495495495569e-02 9.009009009009010232e-04 9.009009009009010232e-04 3.693693693693694130e-02 9.009009009009010232e-04 9.009009009009010232e-04 9.009009009009010232e-04 9.009009009009010232e-04
2.222222222222221787e-03 2.222222222222221787e-03 4.466666666666666008e-01 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.444444444444444225e-02 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 4.688888888888888551e-01 2.444444444444444225e-02 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03 2.222222222222221787e-03
2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 5.704545454545454364e-01 1.840909090909090551e-01 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03 2.068181818181817899e-01 2.272727272727272617e-03 2.272727272727272617e-03 2.272727272727272617e-03
2.173913043478260462e-03 2.173913043478260462e-03 3.934782608695651662e-01 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 2.391304347826086682e-02 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 4.804347826086955986e-01 2.173913043478260462e-03 2.173913043478260462e-03 2.173913043478260462e-03 6.739130434782607260e-02 2.173913043478260462e-03
1.186335403726708204e-01 4.409937888198757483e-02 6.211180124223602715e-04 6.211180124223602715e-04 5.031055900621117516e-02 5.031055900621117516e-02 6.211180124223602715e-04 6.211180124223602715e-04 6.211180124223602715e-04 6.211180124223602715e-04 1.931677018633540521e-01 1.186335403726708204e-01 3.173913043478260865e-01 5.652173913043478243e-02 6.211180124223602715e-04 6.211180124223602715e-04 6.211180124223602715e-04 1.304347826086956624e-02 3.167701863354036723e-02 6.211180124223602715e-04
