experiment_id,session_id,device_id,event_id,type,device_time,logged_time,time,confidence_interval,delay,filter_id,left_gaze_x,left_gaze_y,left_gaze_z,left_eye_cam_x,left_eye_cam_y,left_eye_cam_z,left_angle_x,left_angle_y,left_raw_x,left_raw_y,left_pupil_measure1,left_pupil_measure1_type,left_pupil_measure2,left_pupil_measure2_type,left_ppd_x,left_ppd_y,left_velocity_x,left_velocity_y,left_velocity_xy,right_gaze_x,right_gaze_y,right_gaze_z,right_eye_cam_x,right_eye_cam_y,right_eye_cam_z,right_angle_x,right_angle_y,right_raw_x,right_raw_y,right_pupil_measure1,right_pupil_measure1_type,right_pupil_measure2,right_pupil_measure2_type,right_ppd_x,right_ppd_y,right_velocity_x,right_velocity_y,right_velocity_xy,status,stim_colour
1,95,0,427,52,7394.686976999999,50.54996821205077,50.52134421205077,0.0,0.028624,0,-7.674992354004644,-107.69433134719293,0,0.5712408714700814,0.6393578882243673,1.197304687499809,0,0,0,0,3.718048095703125,77,0,0,0,0,0,0,0,-182.56251232349314,-122.72437899846409,0,0.5716422965554102,0.6393469714455478,1.1874220784504814,0,0,0,0,3.7360076904296875,77,0,0,0,0,0,0,0,20,red
1,95,0,428,52,7394.7036,50.56663804314303,50.537967043143034,0.0,0.028671,0,-10.272379170637578,-101.75914355859277,0,0.571432504889799,0.6392774359628675,1.1875433349607647,0,0,0,0,3.7472076416015625,77,0,0,0,0,0,0,0,-182.1104650956113,-113.76354521562462,0,0.571593176588749,0.6392686421415874,1.1875433349607647,0,0,0,0,3.7791290283203125,77,0,0,0,0,0,0,0,20,red
1,95,0,429,52,7394.719974,50.5829752322461,50.554341232246095,0.0,0.028634,0,-6.65631588519318,-106.93074882183282,0,0.5714177858430958,0.6392668767100531,1.1868326822916515,0,0,0,0,3.72625732421875,77,0,0,0,0,0,0,0,-178.45937178470194,-119.10155651057721,0,0.5715785321024214,0.6392580785152404,1.1868326822916515,0,0,0,0,3.75799560546875,77,0,0,0,0,0,0,0,20,red
1,95,0,430,52,7394.736723,50.59957050565117,50.57108950565117,0.0,0.028481,0,-39.233312513679266,-108.48390340652259,0,0.5711981476906658,0.6393341080270147,1.185185750325445,0,0,0,0,3.7279510498046875,77,0,0,0,0,0,0,0,-211.8263649486471,-119.89872481572093,0,0.5713590627499343,0.6393252999523611,1.185185750325445,0,0,0,0,3.7594757080078125,77,0,0,0,0,0,0,0,20,red
1,95,0,431,52,7394.7533459999995,50.61629587769221,50.58771287769221,0.0,0.028582999999999997,0,-2.121201094123535,-66.23007759189932,0,0.5682557737152365,0.63940083072157,1.3143961588541515,0,0,0,0,3.8936920166015625,77,0,0,0,0,0,0,0,-209.53559462941485,-119.36705996613455,0,0.5713764116289894,0.6393653565185105,1.1847945149738734,0,0,0,0,3.746490478515625,77,0,0,0,0,0,0,0,20,red
1,95,0,432,52,7394.770221,50.633005855231204,50.6045878552312,0.0,0.028418,0,-24.21673572360305,-117.07877584594826,0,0.5712232499195125,0.6393969931580159,1.1846169026691769,0,0,0,0,3.7109222412109375,77,0,0,0,0,0,0,0,-196.52297612687107,-129.02165041177796,0,0.5713842253612711,0.6393881815431541,1.1846169026691769,0,0,0,0,3.74237060546875,77,0,0,0,0,0,0,0,20,red
1,95,0,433,52,7394.786967999999,50.64980518125412,50.621335181254125,0.0,0.02847,0,42.37243944546208,-44.36805747973267,0,0.5725778413966509,0.6393781484734973,1.4092480468748363,0,0,0,0,4.0393218994140625,77,0,0,0,0,0,0,0,-195.4191158732283,-122.59396160025062,0,0.5713646694930503,0.6394056941389863,1.184446818033848,0,0,0,0,3.764007568359375,77,0,0,0,0,0,0,0,20,red
1,95,0,434,52,7394.803593,50.666354573005265,50.63795957300526,0.0,0.028395,0,-24.75347082974622,-108.03056939384987,0,0.5711919840671271,0.6393420038896238,1.184615478515525,0,0,0,0,3.70556640625,77,0,0,0,0,0,0,0,-196.92105076217558,-119.78372880384995,0,0.5713529590229882,0.6393331923052301,1.184615478515525,0,0,0,0,3.73699951171875,77,0,0,0,0,0,0,0,20,red
1,95,0,435,52,7394.819968,50.68276450867688,50.65433450867688,0.0,0.02843,0,31.075612916320097,-58.66696424254769,0,0.5723335748680256,0.6393029834441677,1.3681730143227924,0,0,0,0,3.95367431640625,77,0,0,0,0,0,0,0,-194.20879400422564,-123.8540242662566,0,0.5713607864629466,0.6393242662288685,1.1851804606119458,0,0,0,0,3.73712158203125,77,0,0,0,0,0,0,0,20,red
1,95,0,436,52,7394.836593,50.69944067868164,50.67095867868164,0.0,0.028482,0,-21.654849484330043,-109.21325599101692,0,0.5711987205327205,0.6392902236757436,1.1849003092447674,0,0,0,0,3.737579345703125,77,0,0,0,0,0,0,0,-193.76911166560603,-121.04871334049676,0,0.5713596657121798,0.6392814138243921,1.1849003092447674,0,0,0,0,3.7693023681640625,77,0,0,0,0,0,0,0,20,red
1,95,0,437,52,7394.853215,50.716192010079794,50.68758101007979,0.0,0.028610999999999998,0,-21.238572356232908,-104.1726702813321,0,0.5711858577255953,0.6393048813731639,1.1847664388019439,0,0,0,0,3.7223358154296875,77,0,0,0,0,0,0,0,-193.2822386198677,-115.92628865601,0,0.5713468167334668,0.6392960707191833,1.1847664388019439,0,0,0,0,3.7539520263671875,77,0,0,0,0,0,0,0,20,red
1,95,0,438,52,7394.870214,50.73288840423538,50.70458040423539,0.0,0.028308,0,-24.38975311961258,-105.91232698989188,0,0.5711911253695234,0.6392236166318526,1.1847725423176598,0,0,0,0,3.712493896484375,77,0,0,0,0,0,0,0,-196.53506732953247,-117.62345663973974,0,0.5713520840831734,0.6392148059801457,1.1847725423176598,0,0,0,0,3.7440032958984375,77,0,0,0,0,0,0,0,20,red
1,95,0,439,52,7394.886837999999,50.75003697416105,50.72120497416105,0.0,0.028832,0,-17.83680288150208,-112.19349858674832,0,0.5712086531414116,0.6390085048324181,1.184874471028479,0,0,0,0,3.7420654296875,77,0,0,0,0,0,0,0,-189.8603421030566,-124.23814057547133,0,0.5713696019793133,0.6389996947582404,1.184874471028479,0,0,0,0,3.773834228515625,77,0,0,0,0,0,0,0,20,red
1,95,0,440,52,7394.9034759999995,50.766379898470404,50.73784189847041,0.0,0.028537999999999997,0,-17.2680795105407,-114.86708716438443,0,0.5711827223340151,0.6389519324202411,1.1849344889321856,0,0,0,0,3.7217559814453125,77,0,0,0,0,0,0,0,-189.34609132207697,-126.98269374759548,0,0.5713436644286958,0.638943122735327,1.1849344889321856,0,0,0,0,3.7533416748046875,77,0,0,0,0,0,0,0,20,red
1,95,0,441,52,7394.919838,50.78274878213688,50.754204782136874,0.0,0.028544,0,10.780013026087545,-52.87876574748225,0,0.5720197069654205,0.638986625419875,1.3470434570310772,0,0,0,0,3.9619903564453125,77,0,0,0,0,0,0,0,-206.14148309628945,-111.97779829053616,0,0.5711860325882299,0.6390042803807319,1.1872794596351923,0,0,0,0,3.7752685546875,77,0,0,0,0,0,0,0,20,red
1,95,0,442,52,7394.936588,50.79955173039525,50.770954730395246,0.0,0.028596999999999997,0,-11.588654064107686,-92.5967868317457,0,0.569792134385807,0.6389417513021272,1.2387756347654886,0,0,0,0,3.8276824951171875,77,0,0,0,0,0,0,0,-198.64079450868303,-118.95661250309786,0,0.5711735243266958,0.638922098443345,1.1875195312497908,0,0,0,0,3.7888336181640625,77,0,0,0,0,0,0,0,20,red
1,95,0,443,52,7394.953211999999,50.81603169596019,50.78757869596019,0.0,0.028453,0,-23.13861449219985,-101.74747851124266,0,0.5709706251948319,0.6389481901242107,1.1863873291015352,0,0,0,0,3.7500457763671875,77,0,0,0,0,0,0,0,-195.19535939849447,-113.44303900768864,0,0.5711314091013264,0.638939389718189,1.1863873291015352,0,0,0,0,3.781890869140625,77,0,0,0,0,0,0,0,20,red
1,95,0,444,52,7394.970085999999,50.83272627899714,50.80445227899715,0.0,0.028273999999999997,0,8.497716993151698,-117.89485076296842,0,0.571246545886197,0.6386730966783034,1.2350508626300325,0,0,0,0,3.803863525390625,77,0,0,0,0,0,0,0,-178.07918931386666,-143.76445899943064,0,0.5710887827815441,0.6386728529957963,1.1857922363280977,0,0,0,0,3.76837158203125,77,0,0,0,0,0,0,0,20,red
1,95,0,445,52,7394.986709999999,50.84971577239958,50.82107677239958,0.0,0.028638999999999998,0,2.1413371968083084,-87.44769345430541,0,0.5679276006053442,0.638737205173129,1.3056315104165606,0,0,0,0,3.914886474609375,77,0,0,0,0,0,0,0,-203.59340616734698,-136.1210982197008,0,0.5708754662141473,0.6387032937795993,1.1843410237629541,0,0,0,0,3.778350830078125,77,0,0,0,0,0,0,0,20,red
1,95,0,446,52,7395.003471,50.86628991609541,50.83783791609541,0.0,0.028451999999999998,0,-18.127480964467395,-117.6119742618539,0,0.57068250010866,0.6387182864002625,1.1843497721351923,0,0,0,0,3.732177734375,77,0,0,0,0,0,0,0,-190.21483771502972,-129.70917292659578,0,0.5708434933526405,0.6387094736694507,1.1843497721351923,0,0,0,0,3.763824462890625,77,0,0,0,0,0,0,0,20,red
1,95,0,447,52,7395.019832999999,50.88275358159899,50.85419958159899,0.0,0.028554,0,-11.75268968770979,-125.72862742526922,0,0.5706503008505024,0.638688114694105,1.1840584309895803,0,0,0,0,3.7319488525390625,77,0,0,0,0,0,0,0,-183.7990413760417,-138.13716959666635,0,0.5708113242085346,0.6386793001954629,1.1840584309895803,0,0,0,0,3.7635955810546875,77,0,0,0,0,0,0,0,20,red
1,95,0,448,52,7395.03647,50.89847167022981,50.870835670229816,0.0,0.027635999999999997,0,-7.316831250791438,-43.743802489188965,0,0.5664693792321032,0.639438509510228,1.356708780924464,0,0,0,0,3.9737396240234375,77,0,0,0,0,0,0,0,-192.69942488055676,-55.507725982533884,0,0.5665941183819996,0.6394309439456265,1.356708780924464,0,0,0,0,4.008453369140625,77,0,0,0,0,0,0,0,20,red
1,95,0,449,52,7395.053081999999,50.91607905669298,50.887448056692975,0.0,0.028631,0,-2.718967308755964,-89.33789114689716,0,0.568851409017725,0.6389134158582692,1.2564154052734011,0,0,0,0,3.830596923828125,77,0,0,0,0,0,0,0,-179.23245989135467,-101.6272825496344,0,0.5690062021226368,0.6389050070081339,1.2564154052734011,0,0,0,0,3.86328125,77,0,0,0,0,0,0,0,20,red
1,95,0,450,52,7395.070079,50.93278360087879,50.904445600878795,0.0,0.028338,0,12.921907185809687,-102.37798798279982,0,0.5710535563046051,0.6386741825372155,1.2711254882810863,0,0,0,0,3.838104248046875,77,0,0,0,0,0,0,0,-184.05525769136148,-138.08305790516897,0,0.5706739879892666,0.6386798862549767,1.1861710611979106,0,0,0,0,3.7541961669921875,77,0,0,0,0,0,0,0,20,red
1,95,0,451,52,7395.086703,50.94992522818575,50.92107022818575,0.0,0.028855,0,-48.0797243656707,-94.7092328193321,0,0.5705013026176857,0.6389057884418889,1.1869873046873636,0,0,0,0,3.727142333984375,77,0,0,0,0,0,0,0,-220.70527399511775,-105.68854518642183,0,0.5706620128628401,0.6388969923630157,1.1869873046873636,0,0,0,0,3.7586517333984375,77,0,0,0,0,0,0,0,20,red
1,95,0,452,52,7395.103327,50.96533572862518,50.93769372862518,0.0,0.027642,0,-24.69604351761518,-75.75489730097615,0,0.5683885972837288,0.6393684792403747,1.2735365804035155,0,0,0,0,3.88482666015625,77,0,0,0,0,0,0,0,-204.82422926841537,-87.31331762373884,0,0.5685200494531273,0.6393604765801228,1.2735365804035155,0,0,0,0,3.9185333251953125,77,0,0,0,0,0,0,0,20,red
1,95,0,453,52,7395.119826,50.98263522504385,50.95419122504385,0.0,0.028443999999999997,0,-5.801144155266229,-92.55757577248005,0,0.5710676268008683,0.6387738985356464,1.2772344970701397,0,0,0,0,3.8581695556640625,77,0,0,0,0,0,0,0,-193.52158192632487,-117.03207993705291,0,0.5695586981403267,0.6387905176602544,1.2317669677734102,0,0,0,0,3.8287811279296875,77,0,0,0,0,0,0,0,20,red
1,95,0,454,52,7395.1363249999995,50.999093155340226,50.97069215534023,0.0,0.028401,0,-30.674730155442376,-112.93624435202219,0,0.5704522854400693,0.6386865147308072,1.18613627115883,0,0,0,0,3.743255615234375,77,0,0,0,0,0,0,0,-203.06988862605067,-124.68213051233761,0,0.570613084875049,0.6386777133593569,1.1861360677082757,0,0,0,0,3.774932861328125,77,0,0,0,0,0,0,0,20,red
1,95,0,455,52,7395.153072,51.016014128115785,50.98743912811579,0.0,0.028575,0,7.109927669225726,-105.33493321727292,0,0.5709629552873139,0.6386566487112759,1.2623826090493822,0,0,0,0,3.8399200439453125,77,0,0,0,0,0,0,0,-187.14992936933413,-138.48000589659932,0,0.5706383802462369,0.6386608881309712,1.186279296875,0,0,0,0,3.7678070068359375,77,0,0,0,0,0,0,0,20,red
1,95,0,456,52,7395.169946,51.03289284147377,51.00431284147377,0.0,0.028579999999999998,0,-17.49155001132749,-106.69029937707819,0,0.5696151392833144,0.6387291119458496,1.2219722493489371,0,0,0,0,3.7659912109375,77,0,0,0,0,0,0,0,-200.23095390555682,-128.82146814190492,0,0.5706419425630429,0.6387126253819133,1.1860085042317223,0,0,0,0,3.748443603515625,77,0,0,0,0,0,0,0,20,red
1,95,0,457,52,7395.1865689999995,51.049636022841696,51.020936022841695,0.0,0.0287,0,-18.100950460939202,-106.51212893844786,0,0.5707871891381728,0.6386521231663664,1.238151448567578,0,0,0,0,3.7820587158203125,77,0,0,0,0,0,0,0,-204.90561336657265,-132.6952611481829,0,0.5706139860340045,0.6386523148671586,1.1862150065103378,0,0,0,0,3.7431182861328125,77,0,0,0,0,0,0,0,20,red
1,95,0,458,52,7395.203318999999,51.066009132448926,51.037686132448925,0.0,0.028322999999999997,0,-18.744005385960918,-96.3768831181369,0,0.5708342287498454,0.6386514228072429,1.2493794759113825,0,0,0,0,3.787200927734375,77,0,0,0,0,0,0,0,-208.58413897483842,-125.9253246424123,0,0.5705870572837739,0.6386535953340626,1.185678914387836,0,0,0,0,3.7324371337890625,77,0,0,0,0,0,0,0,20,red
1,95,0,459,52,7395.219706,51.08311272628089,51.054072726280886,0.0,0.02904,0,-14.0583344353945,-107.06318757529516,0,0.5707386409246737,0.638570261435234,1.2251584879556958,0,0,0,0,3.7407989501953125,77,0,0,0,0,0,0,0,-197.46024700056296,-130.08334316546097,0,0.5706418129971098,0.6385684006959309,1.1852927652994367,0,0,0,0,3.718353271484375,77,0,0,0,0,0,0,0,20,red
1,95,0,460,52,7395.236341,51.09952085083478,51.07070785083478,0.0,0.028813,0,-28.159408324281685,-123.99957364759757,0,0.5704420565468808,0.6385732394273873,1.1863667805987461,0,0,0,0,3.6865997314453125,77,0,0,0,0,0,0,0,-200.68449498794507,-136.07549983589706,0,0.5706028317356413,0.6385644394699739,1.1863667805987461,0,0,0,0,3.7177581787109375,77,0,0,0,0,0,0,0,20,red
1,95,0,461,52,7395.252960999999,51.11596580145306,51.08732780145306,0.0,0.028638,0,-37.52815081854351,-102.71069546251965,0,0.5704610863745074,0.6386010676958449,1.1863039143879632,0,0,0,0,3.6669158935546875,77,0,0,0,0,0,0,0,-209.98199038527673,-114.12177942111157,0,0.570621868569333,0.6385922673346158,1.1863039143879632,0,0,0,0,3.6979522705078125,77,0,0,0,0,0,0,0,20,red
1,95,0,462,52,7395.2698199999995,51.13269056978879,51.10418656978879,0.0,0.028503999999999998,0,-30.76791446423158,-112.47984498731967,0,0.5704580040805922,0.6385477394896952,1.187150472004987,0,0,0,0,3.6866912841796875,77,0,0,0,0,0,0,0,-203.26570250967052,-124.26568268601841,0,0.5706186972213345,0.638538944348511,1.187150472004987,0,0,0,0,3.7178802490234375,77,0,0,0,0,0,0,0,20,red
1,95,0,463,52,7395.286569,51.14931421737401,51.12093521737401,0.0,0.028378999999999998,0,-12.445779005356599,-99.23418619309814,0,0.5706943946863703,0.6384026094751789,1.2209452311196856,0,0,0,0,3.7175140380859375,77,0,0,0,0,0,0,0,-194.1939663240919,-120.72435318877979,0,0.5706355088759665,0.638399733995584,1.18700093587222,0,0,0,0,3.703155517578125,77,0,0,0,0,0,0,0,20,red
1,95,0,464,52,7395.303194,51.16594360016643,51.13756060016643,0.0,0.028383,0,-14.676105655962601,-171.71543939894036,0,0.566012415533578,0.6373078388298836,1.0735221354166242,0,0,0,0,3.502471923828125,77,0,0,0,0,0,0,0,-177.33274248195812,-184.3237622642846,0,0.566209071768526,0.6372979809821118,1.0735221354166242,0,0,0,0,3.5312957763671875,77,0,0,0,0,0,0,0,20,red
1,95,0,465,52,7395.319568,51.18210118674324,51.15393518674324,0.0,0.028166,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,466,52,7395.336318,51.19431295110098,51.17068395110098,0.0,0.023628999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,467,52,7395.35294,51.21050434521203,51.187307345212034,0.0,0.023197,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,468,52,7395.369691,51.22750138493939,51.20405838493939,0.0,0.023443,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,469,52,7395.386189,51.24416517897225,51.22055617897225,0.0,0.023608999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,470,52,7395.402934,51.26101461258986,51.23730061258986,0.0,0.023714,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,471,52,7395.419556999999,51.27808349332827,51.25392349332827,0.0,0.024159999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,472,52,7395.4361819999995,51.294429436167775,51.27054843616777,0.0,0.023881,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,473,52,7395.4529299999995,51.31210413584631,51.28729613584631,0.0,0.024808,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,474,52,7395.469550999999,51.32776668352835,51.303917683528354,0.0,0.023849,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,475,52,7395.486177,51.35451568763983,51.32054368763983,0.0,0.033971999999999995,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,476,52,7395.502804,51.36239223942812,51.337171239428116,0.0,0.025221,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,477,52,7395.5194329999995,51.37963166710233,51.35379966710233,0.0,0.025831999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,478,52,7395.536303,51.396833363154656,51.370669363154654,0.0,0.026164,0,15.981265932496171,40.84690020481503,0,0.5606412080319387,0.6383675126346589,1.5791628011065768,0,0,0,0,4.2739715576171875,77,0,0,0,0,0,0,0,-184.082044736424,29.099332226360275,0,0.5607502967125129,0.6383609563331447,1.5791628011065768,0,0,0,0,4.31170654296875,77,0,0,0,0,0,0,0,2,red
1,95,0,479,52,7395.552804999999,51.41257167593449,51.387170675934485,0.0,0.025401,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,480,52,7395.569431999999,51.42849623200709,51.40379923200709,0.0,0.024697,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,481,52,7395.586048,51.444017210638776,51.42041621063878,0.0,0.023601,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,482,52,7395.6029229999995,51.460256901227694,51.437288901227696,0.0,0.022968,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,483,52,7395.619427,51.4779738603238,51.4537938603238,0.0,0.02418,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,484,52,7395.6360509999995,51.49488728677534,51.470417286775344,0.0,0.02447,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,485,52,7395.652671999999,51.51139532466732,51.48696132466732,0.0,0.024433999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,486,52,7395.669421,51.52833652159279,51.50378752159279,0.0,0.024548999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,487,52,7395.686043,51.544951415441574,51.52040941544157,0.0,0.024541999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,488,52,7395.702665999999,51.56223189512275,51.53702889512275,0.0,0.025203,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,489,52,7395.719292,51.58220912937031,51.553660129370314,0.0,0.028548999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,490,52,7395.736041,51.597094103763084,51.570408103763086,0.0,0.026685999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,491,52,7395.752665999999,51.61294138547055,51.587033385470555,0.0,0.025908,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,492,52,7395.769534,51.63240637520357,51.60390037520357,0.0,0.028506,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,19.174990182218608,-56.812337038900296,0,0.38690033103011956,0.637320773224701,1.4789664713539423,0,0,0,0,4.1325836181640625,77,0,0,0,0,0,0,0,20,red
1,95,0,493,52,7395.785911999999,51.64874114948179,51.620279149481796,0.0,0.028461999999999998,0,1.5301336790435016,-134.9873843979367,0,0.567144000157441,0.6372016454054119,1.1027506510415606,0,0,0,0,3.569488525390625,77,0,0,0,0,0,0,0,-162.3444251960609,-147.36871521290595,0,0.5673368300374477,0.6371919931557386,1.1027506510415606,0,0,0,0,3.5991668701171875,77,0,0,0,0,0,0,0,20,red
1,95,0,494,52,7395.802661,51.66658518868553,51.637027188685536,0.0,0.029557999999999997,0,19.263220910797827,-126.21403096982249,0,0.5702091790665236,0.6371361279366283,1.1832171630858284,0,0,0,0,3.6890869140625,77,0,0,0,0,0,0,0,4.241091811272781,-67.06843221181771,0,0.388664790995108,0.6373098775527524,1.4197292073565677,0,0,0,0,4.049224853515625,77,0,0,0,0,0,0,0,0,red
1,95,0,495,52,7395.819286999999,51.681160763768276,51.653653763768276,0.0,0.027507,0,22.83016690169461,-106.62264216098265,0,0.5699127615662292,0.6372561720131671,1.176316324869731,0,0,0,0,3.6865997314453125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,496,52,7395.83591,51.70018052034811,51.67027652034812,0.0,0.029904,0,49.59890028985683,-6.885615039755066,0,0.5718811092299347,0.6377559200479936,1.5225164794919692,0,0,0,0,4.1706085205078125,77,0,0,0,0,0,0,0,17.691229823685717,-26.925937752639584,0,0.3885568549103482,0.6379568650720557,1.4197292073565677,0,0,0,0,4.0705718994140625,77,0,0,0,0,0,0,0,0,red
1,95,0,497,52,7395.852658999999,51.71671663056805,51.687025630568044,0.0,0.029691,0,16.093145492486656,-103.5331159380803,0,0.5718401689937309,0.6371552519103716,1.2347780354816678,0,0,0,0,3.6992340087890625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,498,52,7395.869282,51.73308702349914,51.70364902349914,0.0,0.029438,0,27.924556309590116,-42.84801242101821,0,0.5711543928885021,0.6377917334998529,1.3995802815754814,0,0,0,0,3.991241455078125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
